aug_id,original_id,tender_title,released_date,project_name,project_or_tender,bidding_price,description,region,region_coordinates,place_of_bid,place_of_bid_coordinates,place_of_bid_opening,place_of_bid_opening_coordinates,bid_opening,status,country_code,bidding_start_date,bidding_end_date,bidding_agency
1d93cbcc-75d7-4bf2-80f9-8a0498b23fb2,0664-2340SUMECA41/05,Procurement of 0664-2340SUMECA41/05 CNC cyclone milling machine(1),2023-04-21,CNC cyclone milling machine,P,$45,Required field not presented in the source,Chongqing city,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-19 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
fc0e4edf-87d6-479f-8474-4cee18249313,0664-2340SUMECA41/04,Procurement of 0664-2340SUMECA41/04 Worm grinder(1),2023-04-21,Worm grinder,P,$45,Required field not presented in the source,Chongqing city,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-19 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
00b2e00c-6a8e-43aa-8b01-38b3ff45759e,0664-2340SUMECA41/03,Procurement of 0664-2340SUMECA41/03 Surface forming grinder(1),2023-04-21,Surface forming grinder,P,$45,Required field not presented in the source,Chongqing city,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-19 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
fc3d3600-5261-4fd3-8357-62d7b94f6052,0664-2340SUMECA41/02,"Procurement of 0664-2340SUMECA41/02 Precision rotary forging equipment, precision axial forming equipment(1)",2023-04-21,"Precision rotary forging equipment, precision axial forming equipment",P,$45,Required field not presented in the source,Chongqing city,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-19 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
aba74d15-f359-471a-abf1-eb1236f21400,0664-2340SUMECA41/01,Procurement of 0664-2340SUMECA41/01 Automatic straightening machine(1),2023-04-21,Automatic straightening machine,P,$45,Required field not presented in the source,Chongqing city,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,More details in the Chinese version of the tendering document,Coordinates delay,2023-05-19 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"SUMEC INTERNATIONAL TECHNOLOGY CO., LTD."
55484b12-0926-4dfb-841a-71ed58808c37,4197-2140SHJT0001/255,"Procurement of 4197-2140SHJT0001/255 Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd(1)",2023-04-21,"Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd",P,$500,Required field not presented in the source,Shanghai China,Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
5fc84e5c-c641-41ff-bf49-2b859070052d,4197-2140SHJT0001/199,"Procurement of 4197-2140SHJT0001/199 Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd(1)",2023-04-21,"Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd",P,$250,Required field not presented in the source,Shanghai China,Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
cf5d2fbb-d2d0-4de6-bf87-51d184c900ae,4197-2140SHJT0001/198,"Procurement of 4197-2140SHJT0001/198 Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd(1)",2023-04-21,"Construction Project of Special Process Production Line of GTA Semiconductor Co.,Ltd",P,$500,Required field not presented in the source,Shanghai China,Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, PRC",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
78778378-4651-464f-a3b4-6a5d958da49d,0613-234025221737,Procurement of 0613-234025221737 Mexico MLT Plant - Tesla Lronberry project assembly station(1),2023-04-21,Mexico MLT Plant - Tesla Lronberry project assembly station,P,$150,Required field not presented in the source,Mexico,Coordinates delay," 10/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,"10/F Hengda Plaza 285 Changshou Road, Shanghai",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"Shanghai Machinery &amp; Electric Equipment Tendering Co.,Ltd."
0b84fc81-6535-4e5a-a7d4-f539da12f00c,1641-234LXITA2199,"Procurement of 1641-234LXITA2199 Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper based new material project purchase jaw crusher(1)",2023-04-21,"Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper based new material project purchase jaw crusher",P,$87,Required field not presented in the source,Anhui Province,Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,2023-05-16 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,Anhui Ahtech Lixin Engineering Management Company Limited
2f16427a-fa9c-4118-9b40-e40939fe2212,1641-234LXITA2198,"Procurement of 1641-234LXITA2198 Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper base New material project Purchase wet semi-autogenous mill wet overflow ball mill project(1)",2023-04-21,"Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper base New material project Purchase wet semi-autogenous mill wet overflow ball mill project",P,$726,Required field not presented in the source,Anhui Province,Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,2023-05-16 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,Anhui Ahtech Lixin Engineering Management Company Limited
5f470b44-97a9-4930-8bfe-122b9e6f5a3a,1641-234LXITA2200,"Procurement of 1641-234LXITA2200 Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper based new material project purchase electrolyte circulating pump(1)",2023-04-21,"Tongling Non-Ferrous Metal Group Co., LTD. Green intelligent copper based new material project purchase electrolyte circulating pump",P,$73,Required field not presented in the source,Anhui Province,Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,"Conference Room C, 3F,Wu Songshan Hotel, Tongling, Anhui Province",Coordinates delay,2023-05-16 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,Anhui Ahtech Lixin Engineering Management Company Limited
b801c708-d19b-4e18-98c8-22ccbdeab350,0679-234DFWHGG030,Procurement of 0679-234DFWHGG030 Sweep frequency testing equipment(1),2023-04-21,Sweep frequency testing equipment,P,$150,Required field not presented in the source,Hubei province of China,Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,"No. 46 Zhenhua Road, Wuhan Economic Development Zone Dongfeng International Co., Ltd 108 room",Coordinates delay,2023-05-12 09:30,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"Dongfeng International Tendering Co., Ltd."
6c64bb62-17e0-4fe3-a479-7d5f025525f9,4197-214GZZCGOV04/217,"Procurement of 4197-214GZZCGOV04/217 Guangzhou Govisionox Technology Co., Ltd. G6 Flexible AMOLED Production Line Project(1)",2023-04-21,"Guangzhou Govisionox Technology Co., Ltd. G6 Flexible AMOLED Production Line Project",P,$250,Required field not presented in the source,"Guangdong province, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
1508c51c-402f-4421-a798-36830b63bd44,0809-2340ZHI11004,Procurement of 0809-2340ZHI11004 MTU Jinwan Factory MRO Waste Water Treatment Facility Procurement Project(1),2023-04-21,MTU Jinwan Factory MRO Waste Water Treatment Facility Procurement Project,P,$150,Required field not presented in the source,"Guangdong, China",Coordinates delay,"Meeting Room of MTU Maintenance Zhuhai Co.Ltd., No.1 Tianke Road, Free Trade Zone, Zhuhai.",Coordinates delay,"Meeting Room of MTU Maintenance Zhuhai Co.Ltd., No.1 Tianke Road, Free Trade Zone, Zhuhai.",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-22,2023-04-28,"Guangdong Hualun Tendering Co., Ltd."
1eae7704-578d-4900-86d1-748e65c7471b,4197-214VISIONOX3/90,Procurement of 4197-214VISIONOX3/90 G6 Flexible AMOLED Production Line Project(1),2023-04-21,G6 Flexible AMOLED Production Line Project,P,$250,Required field not presented in the source,"Anhui, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,"CECOM Meeting Room, Building A, 17 Fuxing Road, Haidian District, Beijing, P. R. China",Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
408b439d-b7d1-480d-922e-bba074dbb470,0712-234042303009/03,Procurement of 0712-234042303009/03 Zhenhai base phase II acrylonitrile combined device valve(2),2023-04-21,Zhenhai base phase II acrylonitrile combined device valve,P,$40,Required field not presented in the source,Zhejiang province,Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,"21F, Tower A of IFC, No.268 MinAn East Road, Ningbo 315040, China.",Coordinates delay,2023-05-05 09:00,Bidding completed,ISO 3166-1 CHN,2023-04-21,2023-04-27,"Sinopec International Co.,Ltd."
9da90cd5-c5e0-4f23-bf7e-b378cf2f2ce7,0675-234JOC103224,Procurement of 0675-234JOC103224 High grade full body color Doppler ultrasound diagnostic instrument(1),2023-04-21,High grade full body color Doppler ultrasound diagnostic instrument,P,$100,Required field not presented in the source,yizheng,Coordinates delay,"Room 1, Bid Opening, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56, Yunlongshan Road, Jianye District, Nanjing",Coordinates delay,"Room 1, Bid Opening, 14th Floor, High Zone, Building A, Datang Science and Technology Building, No. 56, Yunlongshan Road, Jianye District, Nanjing",Coordinates delay,2023-05-12 14:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"JOC INTERNATIONAL ENGINEERING CONSULTING CO.,LTD"
076098f9-88b3-4c85-bc51-b35a2bed7476,0722-2023FE0300LJO,Low-Carbon District Heating Project in Hohhot in Inner Mongolia Autonomous Region Supply of Heating Pipe and Fitting #8,2023-04-21,Project Name not defined in the source,T,Price of Bidding Documents not defined in the source,Required field not presented in the source,Place of Implementation not defined in the source,Coordinates delay,Place of Bid not defined in the source,Coordinates delay,Place of Bid Opening not defined in the source,Coordinates delay,Deadline for Submitting Bids/Time of Bid Opening (Beijing Time) not defined in the source,Status not available,ISO 3166-1 CHN,Beginning of Selling Bidding Documents not defined in the source,Ending of Selling Bidding Documents not defined in the source,"China Far East International Tendering Co., Ltd."
a8cd940e-5e2c-4ce1-9036-9f875eacbff1,0722-2023FE0299LJO,Low-Carbon District Heating Project in Hohhot in Inner Mongolia Autonomous Region Supply of Heating Pipe and Fitting #7,2023-04-21,Project Name not defined in the source,T,Price of Bidding Documents not defined in the source,Required field not presented in the source,Place of Implementation not defined in the source,Coordinates delay,Place of Bid not defined in the source,Coordinates delay,Place of Bid Opening not defined in the source,Coordinates delay,Deadline for Submitting Bids/Time of Bid Opening (Beijing Time) not defined in the source,Status not available,ISO 3166-1 CHN,Beginning of Selling Bidding Documents not defined in the source,Ending of Selling Bidding Documents not defined in the source,"China Far East International Tendering Co., Ltd."
308c84b9-cf85-4b39-8972-2b4f1144c174,0722-2023FE0301LJO,Low-Carbon District Heating Project in Hohhot in Inner Mongolia Autonomous Region Supply of Heating Pipe and Fitting #6,2023-04-21,Project Name not defined in the source,T,Price of Bidding Documents not defined in the source,Required field not presented in the source,Place of Implementation not defined in the source,Coordinates delay,Place of Bid not defined in the source,Coordinates delay,Place of Bid Opening not defined in the source,Coordinates delay,Deadline for Submitting Bids/Time of Bid Opening (Beijing Time) not defined in the source,Status not available,ISO 3166-1 CHN,Beginning of Selling Bidding Documents not defined in the source,Ending of Selling Bidding Documents not defined in the source,"China Far East International Tendering Co., Ltd."
fbc3a6c1-1d95-4bb8-8183-c6e4828875d5,0722-2023FE0297LJO,Low-Carbon District Heating Project in Hohhot in Inner Mongolia Autonomous Region Supply of Heating Pipe and Fitting #5,2023-04-21,Project Name not defined in the source,T,Price of Bidding Documents not defined in the source,Required field not presented in the source,Place of Implementation not defined in the source,Coordinates delay,Place of Bid not defined in the source,Coordinates delay,Place of Bid Opening not defined in the source,Coordinates delay,Deadline for Submitting Bids/Time of Bid Opening (Beijing Time) not defined in the source,Status not available,ISO 3166-1 CHN,Beginning of Selling Bidding Documents not defined in the source,Ending of Selling Bidding Documents not defined in the source,"China Far East International Tendering Co., Ltd."
27feaf92-a2fe-4de0-a55d-ff1411e76283,4197-214BOECQ0001/329,Procurement of 4197-214BOECQ0001/329 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(1),2023-04-21,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$250,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
67dada88-fe1f-4e41-b689-8c42cf1788b0,4197-214BOECQ0001/328,Procurement of 4197-214BOECQ0001/328 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(1),2023-04-21,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
f96a2ded-d7c5-490e-8cdd-81a2f31b4784,4197-214BOECQ0001/327,Procurement of 4197-214BOECQ0001/327 BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project(1),2023-04-21,BOE Chongqing G6 AMOLED (FLEXIBLE) Production Line Project,P,$500,Required field not presented in the source,Chongqing. P. R. China,Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,CEC E-procurement Platform(https://www.cec-ec.com.cn),Coordinates delay,2023-05-12 10:00,Bidding yet to start,ISO 3166-1 CHN,2023-04-21,2023-04-27,"China Electronics Commerce (Beijing) Co., Ltd"
