$id,$type,id,vendorIdentifier,vendorName,contractId,contractName,projectEngineerManagerName,districtCode,districtDescription,countyCode,countyDescription,active,primeProjectId,federalAidProjectId,description,contractType,contractTypeDescription,minContractTypeDescription,projectTypeDescription,projectWorkTypeDescription,projectMixDescription,plannedProgramDescription,daysUsed,originalContractDays,holidays,totalTimeAdded,totalWeatherDays,tropicalWeatherAmount,weatherTypeOne,weatherTypeTwo,fundingType,categoryCode,categoryDescription,conventional,gisLink,mapUrl,workBeginDate,lettingLocation,hasEstimate,contractStatus,adjustedContractDays,currentContractDays,originalContractAmount,currentContractAmount,changeOrderAmount,estimatePaidToDate,percentChangeInDollar,percentChangeInTime,numberOfDaysFromFinalAcceptance,lettingDate,awardDate,executedDate,timeBeganDate,finalAcceptedDate,startDate,estimatedCompletion,residentEngineerName,residentOffice,projectAdministratorName,pendingAmount
11031803,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000073,F591858994,"TRAFFIC CONTROL DEVICES, LLC",,E20F6,"Milovidov,Maksim",02,SECOND,72,DUVAL,False,43439815201,N/A,SR 10 (ATLANTIC BLVD) AT SAN PABLO RD72100000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,TRAFFIC SIGNAL UPDATE,,143.0,120.0,5,23,4,0.0,0.0,4.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2022-01-25T00:00:00Z,DIST,True,FINAL PAYMENT AUTHORIZED,23,143,763880.0,763880.0,0.0,682483.04,0.0,0.0,68,2021-07-21T00:00:00Z,2021-08-13T00:00:00Z,2021-08-27T00:00:00Z,2022-01-25T00:00:00Z,2022-06-16T00:00:00Z,2022-01-25T00:00:00Z,2022-05-29T00:00:00Z,,,,0.0
11031804,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000074,F208743994,"EMERALD COAST STRIPING, LLC.",,E20D9,"Lansdale, Samuel",02,SECOND,99,DIST/ST-WIDE,False,44703115201,N/A,RAIL SAFETY PROJECT-STRIDE72010000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,RAIL SAFETY PROJECT,,265.0,115.0,34,152,58,0.0,0.0,58.0,State,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-11-11T00:00:00Z,DIST,True,FINAL PAYMENT MADE,152,267,394410.3,571805.31,177395.01,486786.51,0.45,0.0,386,2020-09-02T00:00:00Z,2020-09-14T00:00:00Z,2020-10-02T00:00:00Z,2020-11-11T00:00:00Z,2021-08-02T00:00:00Z,2020-11-11T00:00:00Z,2021-03-07T00:00:00Z,,,,0.0
11031805,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000075,F521301361,COASTAL GUNITE CONSTRUCTION COMPANY,,E20C6,"Salter, James",02,SECOND,72,DUVAL,False,44119815201,N/A,SR 128 (SAN JUAN AVE) /CEDAR CREEK BRIDGE REPAIR (720435)72017000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,240.0,210.0,15,32,8,0.0,0.0,8.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-09-15T00:00:00Z,DIST,True,FINAL PAYMENT MADE,32,242,982581.0,982581.0,0.0,924633.51,0.0,0.0,103,2021-03-17T00:00:00Z,2021-04-02T00:00:00Z,2021-05-04T00:00:00Z,2021-09-15T00:00:00Z,2022-05-12T00:00:00Z,2021-09-15T00:00:00Z,2022-04-13T00:00:00Z,,,,0.0
11031806,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000076,F592871935,"ANDERSON COLUMBIA CO., INC.",,E20C5,"Olivella, Joaquin",02,SECOND,28,BRADFORD,False,43317145201,N/A,BIKE PATH/TRAIL CR 18 from SE 36th Ave to CR 325Midpoint,CC,CC-Const Contract,Construction Contracts,C,X1-New Construction,BIKE PATH/TRAIL,,241.0,180.0,12,61,43,0.0,3.0,40.0,State,D,$1M - $2M,True,False,https://data.fdot.gov/road/projects/#/ContractId=,2021-09-07T00:00:00Z,DIST,True,FINAL PAYMENT MADE,61,241,1735612.84,1735612.84,0.0,1633712.42,0.0,0.0,110,2021-06-09T00:00:00Z,2021-06-25T00:00:00Z,2021-07-14T00:00:00Z,2021-09-07T00:00:00Z,2022-05-05T00:00:00Z,2021-09-07T00:00:00Z,2022-03-06T00:00:00Z,,,,0.0
11031807,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000077,F465639198,"WATSON CIVIL CONSTRUCTION, INC.",,E1S49,"Harmon, Carl",01,FIRST,13,MANATEE,False,19602275201,N/A,SR 64-Grey Hawk Blvd. Intersection13050000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,INTERSECTION IMPROVEMENT,,474.0,360.0,26,116,55,0.0,0.0,55.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-03T00:00:00Z,DIST,True,FINAL PAYMENT MADE,116,476,4765372.0,5108479.11,343107.11,5081869.27,0.07,0.0,277,2020-03-26T00:00:00Z,2020-04-15T00:00:00Z,2020-05-06T00:00:00Z,2020-08-03T00:00:00Z,2021-11-19T00:00:00Z,2020-08-03T00:00:00Z,2021-07-29T00:00:00Z,,,,0.0
11031808,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000078,F591641879,SEACOAST INCORPORATED,,E1S48,"Patel, Nikesh-Inactive",01,FIRST,12,LEE,False,44005515201,N/A,WILSON PIGOTT DRAW BRIDGE12090000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,232.0,200.0,19,40,21,0.0,0.0,21.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-22T00:00:00Z,DIST,True,FINAL PAYMENT MADE,40,240,2577917.4,2631610.13,53692.73,2654927.95,0.02,0.0,561,2020-02-20T00:00:00Z,2020-03-11T00:00:00Z,2020-03-26T00:00:00Z,2020-06-22T00:00:00Z,2021-02-08T00:00:00Z,2020-06-22T00:00:00Z,2021-01-08T00:00:00Z,,,,0.0
11031809,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000079,F593030434,"OLYMPUS PAINTING CONTRACTORS, INC.",,E1S47,"Adames, Alex",01,FIRST,13,MANATEE,False,43997015201,N/A,MANATEE COUNTY - VARIOUS LOCATIONS13150000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,89.0,100.0,5,25,20,0.0,0.0,20.0,State,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-13T00:00:00Z,DIST,True,FINAL PAYMENT MADE,25,125,450311.5,450311.5,0.0,440733.0,0.0,0.0,775,2020-01-16T00:00:00Z,2020-02-05T00:00:00Z,2020-02-13T00:00:00Z,2020-04-12T00:00:00Z,2020-07-09T00:00:00Z,2020-04-13T00:00:00Z,2020-07-22T00:00:00Z,,,,0.0
11031810,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000080,F590594298,HUBBARD CONSTRUCTION COMPANY,,E1S13,"Toole, Lavenia",01,FIRST,16,POLK,False,44462715201,N/A,SR 3716250000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,MISCELLANEOUS CONSTRUCTION,,130.0,130.0,9,38,27,0.0,0.0,27.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-04-27T00:00:00Z,DIST,True,FINAL PAYMENT MADE,38,168,993512.52,994797.43,1284.91,928775.5,0.0,0.0,691,2020-01-16T00:00:00Z,2020-02-05T00:00:00Z,2020-02-14T00:00:00Z,2020-04-27T00:00:00Z,2020-10-01T00:00:00Z,2020-04-27T00:00:00Z,2020-09-04T00:00:00Z,,,,0.0
11031811,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000081,F581401468,PREFERRED MATERIALS INC.,,E1S02,"Anderson, John",01,FIRST,01,CHARLOTTE,False,43942515201,N/A,Resurfacing SR 776 in Charlotte County01050000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,430.0,200.0,28,235,207,0.0,0.0,207.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-10T00:00:00Z,DIST,True,FINAL PAYMENT MADE,235,435,3418690.97,3599264.85,180573.88,3581913.13,0.05,0.0,375,2019-09-19T00:00:00Z,2019-10-09T00:00:00Z,2019-10-16T00:00:00Z,2020-06-10T00:00:00Z,2021-08-13T00:00:00Z,2020-06-10T00:00:00Z,2020-12-27T00:00:00Z,,,,0.0
11031812,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000082,F261871966,AJAX PAVING INDUSTRIES OF FLORIDA LLC,,E1R99,"Usher, Eunice- Retired",01,FIRST,01,CHARLOTTE,False,43942615201,N/A,SR 77601050000,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X3-Resurfacing,RESURFACING,,157.0,170.0,5,11,6,0.0,0.0,6.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-03-03T00:00:00Z,DIST,True,FINAL PAYMENT MADE,11,181,2118027.16,2118027.16,0.0,2071117.41,0.0,0.0,747,2019-10-17T00:00:00Z,2019-11-06T00:00:00Z,2019-11-14T00:00:00Z,2020-03-03T00:00:00Z,2020-08-06T00:00:00Z,2020-03-03T00:00:00Z,2020-08-20T00:00:00Z,,,,0.0
11031813,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000083,F651115948,"SUPERIOR ASPHALT, INC.",,E1R81,"Hartzell, Trisha",01,FIRST,13,MANATEE,False,43528615201,N/A,US 30113020000,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X7-Traffic Operations,ADD LEFT TURN LANE(S),,141.0,80.0,5,62,17,0.0,0.0,17.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-02-24T00:00:00Z,DIST,True,FINAL PAYMENT MADE,62,142,682195.85,682195.85,0.0,657411.85,0.0,0.0,775,2019-05-23T00:00:00Z,2019-06-12T00:00:00Z,2019-06-26T00:00:00Z,2020-02-20T00:00:00Z,2020-07-09T00:00:00Z,2020-02-24T00:00:00Z,2020-05-14T00:00:00Z,,,,0.0
11031814,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000084,F651115948,"SUPERIOR ASPHALT, INC.",,E1R79,"Usher, Eunice- Retired",01,FIRST,13,MANATEE,False,43806215201,N/A,SR 4313020000,CC,CC-Const Contract,Construction Contracts,C,X3-Resurfacing,RESURFACING,,422.0,300.0,33,157,29,0.0,0.0,29.0,State,F,$5M - $10M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-09-16T00:00:00Z,DIST,True,FINAL PAYMENT MADE,157,457,6263696.46,6369605.25,105908.79,6267065.2,0.02,0.0,617,2019-02-21T00:00:00Z,2019-03-27T00:00:00Z,2019-04-19T00:00:00Z,2019-09-15T00:00:00Z,2020-12-14T00:00:00Z,2019-09-16T00:00:00Z,2020-07-12T00:00:00Z,,,,0.0
11031815,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000085,F593713459,"MIDWESTERN CONSTRUCTION, INC",,E1R78,"Usher, Eunice- Retired",01,FIRST,03,COLLIER,False,43502915201,N/A,US 4103010000,CLS,CLS-Const Lump Sum,Lump Sum Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,166.0,100.0,14,64,1,0.0,0.0,1.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-01-06T00:00:00Z,DIST,True,FINAL PAYMENT MADE,64,164,982956.0,982956.0,0.0,950415.0,0.0,0.0,807,2019-03-21T00:00:00Z,2019-05-16T00:00:00Z,2019-05-31T00:00:00Z,2019-12-25T00:00:00Z,2020-06-07T00:00:00Z,2020-01-06T00:00:00Z,2020-06-03T00:00:00Z,,,,0.0
11031816,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000086,F261871966,AJAX PAVING INDUSTRIES OF FLORIDA LLC,,E1R65,"Day, Dennis",01,FIRST,03,COLLIER,False,43084915201,N/A,SR 8203050000,CC,CC-Const Contract,Construction Contracts,C,X2-Reconstruction,ADD LANES & RECONSTRUCT,,964.0,825.0,55,142,87,0.0,0.0,87.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-11-04T00:00:00Z,DIST,True,MATERIALS CERTIFIED,142,967,24334682.84,24901395.74,566712.9,24408359.87,0.02,0.0,60,2019-07-18T00:00:00Z,2019-08-07T00:00:00Z,2019-08-19T00:00:00Z,2019-11-04T00:00:00Z,2022-06-24T00:00:00Z,2019-11-04T00:00:00Z,2022-02-11T00:00:00Z,,,,0.0
11031817,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000087,F261871966,AJAX PAVING INDUSTRIES OF FLORIDA LLC,,E1R64,"Usher, Eunice- Retired",01,FIRST,12,LEE,False,42584125201,N/A,A+BBidding/Incentive-Disincentive -Add Lanes and Reconstruct12070000,CC,CC-Const Contract,Construction Contracts,C,X2-Reconstruction,ADD LANES & RECONSTRUCT,,395.0,378.0,18,120,64,3336.45,0.0,64.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2019-06-07T00:00:00Z,DIST,True,FINAL PAYMENT MADE,120,498,22161009.7,23160665.46,999655.76,22872823.62,0.04,0.0,676,2019-01-24T00:00:00Z,2019-02-13T00:00:00Z,2019-03-01T00:00:00Z,2019-06-07T00:00:00Z,2020-10-16T00:00:00Z,2019-06-07T00:00:00Z,2020-06-19T00:00:00Z,,,,0.0
11031818,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000088,F650446255,"QUINN CONSTRUCTION, INC.",,E1R56,"Hartzell, Trisha",01,FIRST,17,SARASOTA,False,43796615201,N/A,SR 78917030401,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,BRIDGE-REPAIR/REHABILITATION,,217.0,200.0,6,17,11,13587.72,0.0,11.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-01-19T00:00:00Z,DIST,True,FINAL PAYMENT MADE,17,217,2770000.0,3004221.81,234221.81,2811794.92,0.08,0.0,365,2020-01-16T00:00:00Z,2020-02-05T00:00:00Z,2020-02-18T00:00:00Z,2021-01-19T00:00:00Z,2021-08-23T00:00:00Z,2021-01-19T00:00:00Z,2021-08-07T00:00:00Z,,,,0.0
11031819,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000089,F465639198,"WATSON CIVIL CONSTRUCTION, INC.",,E1R11,"Wolfe, Jay",01,FIRST,16,POLK,False,41066625201,N/A,SR 542 A+B Bidding  Incentive-Disincentive16280000,CC,CC-Const Contract,Construction Contracts,C,X2-Reconstruction,ADD LANES & RECONSTRUCT,,710.0,574.0,48,198,76,63777.81,11.0,65.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2018-11-12T00:00:00Z,DIST,True,FINAL PAYMENT MADE,198,772,20022781.78,20456985.65,434203.87,19673755.75,0.02,0.0,610,2018-06-14T00:00:00Z,2018-07-05T00:00:00Z,2018-07-24T00:00:00Z,2018-11-12T00:00:00Z,2020-12-21T00:00:00Z,2018-11-12T00:00:00Z,2020-06-04T00:00:00Z,,,,0.0
11031820,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000090,F352555020,"IBT CONSTRUCTION, LLC",,E1R07,"Usher, Eunice- Retired",01,FIRST,13,MANATEE,False,19602255201,N/A,SR 6413050000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,ROUNDABOUT,,746.0,380.0,41,336,81,0.0,0.0,79.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2018-10-26T00:00:00Z,DIST,True,FINAL PAYMENT MADE,336,716,4989441.43,5299029.2,309587.77,4757757.85,0.06,0.0,655,2018-06-14T00:00:00Z,2018-07-05T00:00:00Z,2018-07-20T00:00:00Z,2018-10-23T00:00:00Z,2020-11-06T00:00:00Z,2018-10-26T00:00:00Z,2019-11-10T00:00:00Z,,,,0.0
11031821,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000091,F571191566,"FLORIDA SAFETY CONTRACTORS, INC",,E1R03,"Usher, Eunice- Retired",01,FIRST,03,COLLIER,False,44021215201,D117046B,Design Build Truck Parking Availability System115:00:00:00,CDB,CDB-Const Design Build,Design Build Contracts,C,Z-Other,OTHER ITS,,897.0,498.0,58,399,118,0.0,0.0,118.0,Federal,D,$1M - $2M,False,False,https://data.fdot.gov/road/projects/#/ContractId=,2018-03-16T00:00:00Z,DIST,True,FINAL PAYMENT MADE,399,897,1441170.64,1857075.5,415904.86,1804938.29,0.29,0.0,725,2018-01-03T00:00:00Z,2018-01-24T00:00:00Z,2018-02-16T00:00:00Z,2018-03-16T00:00:00Z,2020-08-28T00:00:00Z,2018-03-16T00:00:00Z,2019-07-28T00:00:00Z,,,,0.0
11031822,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000092,F981255690,SACYR CONSTRUCCION SA,,E1Q47,"Elliott, Leighton-Inactive",01,FIRST,12,LEE,False,42584135201,N/A,SR 82FROM ALABAMA ROAD S          TO HOMESTEAD ROAD S,CC,CC-Const Contract,Construction Contracts,C,X2-Reconstruction,ADD LANES & RECONSTRUCT,,1041.0,637.0,60,407,166,91617.75,3.0,160.0,State,H,Over $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2018-07-09T00:00:00Z,DIST,True,FINAL PAYMENT MADE,407,1044,44539372.0,47408126.26,2868754.26,47170166.77,0.06,0.0,466,2018-03-15T00:00:00Z,2018-04-04T00:00:00Z,2018-04-20T00:00:00Z,2018-07-09T00:00:00Z,2021-05-14T00:00:00Z,2018-07-09T00:00:00Z,2020-04-06T00:00:00Z,,,,0.0
11031823,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000093,F352555020,"IBT CONSTRUCTION, LLC",,E1P95,"Nichols, James",01,FIRST,17,SARASOTA,False,42838315201,N/A,SR 45FROM 10TH STREET             TO 14TH STREET,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,ROUNDABOUT,,1179.0,825.0,78,364,71,0.0,0.0,69.0,State,G,$10M - $15M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2017-11-14T00:00:00Z,DIST,True,FINAL PAYMENT MADE,364,1189,12611203.86,13133767.55,522563.69,12343775.13,0.04,0.0,530,2017-06-15T00:00:00Z,2017-07-06T00:00:00Z,2017-07-21T00:00:00Z,2017-11-14T00:00:00Z,2021-03-11T00:00:00Z,2017-11-14T00:00:00Z,2020-02-17T00:00:00Z,,,,0.0
11031824,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000094,F274431832,BLACKTIP SERVICES INCORPORATED,,E1S50,"Toole, Lavenia",01,FIRST,16,POLK,False,44525715201,N/A,Misc. Construction on SR 60016050000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,MISCELLANEOUS CONSTRUCTION,,51.0,45.0,2,8,6,0.0,0.0,6.0,State,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-06-10T00:00:00Z,DIST,True,FINAL PAYMENT MADE,8,53,279624.4,279624.4,0.0,287046.02,0.0,0.0,754,2020-03-19T00:00:00Z,2020-04-08T00:00:00Z,2020-04-24T00:00:00Z,2020-06-10T00:00:00Z,2020-07-30T00:00:00Z,2020-06-10T00:00:00Z,2020-07-25T00:00:00Z,,,,0.0
11031825,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000095,F590670218,"H. G. HARDERS & SON, INC.",,E3S42,"Ellis, Robert",03,THIRD,60,WALTON,False,42187345201,N/A,- FENDER WORK60040000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,FENDER WORK,,475.0,150.0,23,325,85,0.0,0.0,79.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-07T00:00:00Z,DIST,True,FINAL PAYMENT AUTHORIZED,325,475,2507433.0,2507433.0,0.0,2457433.0,0.0,1.0,467,2019-09-12T00:00:00Z,2019-10-09T00:00:00Z,2019-10-28T00:00:00Z,2020-01-25T00:00:00Z,2021-05-13T00:00:00Z,2020-08-07T00:00:00Z,2021-01-04T00:00:00Z,,,,0.0
11031826,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000096,F465439171,HEAVY CIVIL INC,,E1S51,"Usher, Eunice- Retired",01,FIRST,17,SARASOTA,False,44002715201,N/A,SR 758 Drainage Improvements17080000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,DRAINAGE IMPROVEMENTS,,191.0,80.0,19,72,26,0.0,0.0,26.0,State,B,$250K - $500K,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-06T00:00:00Z,DIST,True,FINAL PAYMENT MADE,72,152,407080.9,421138.25,14057.35,319649.69,0.03,0.0,557,2020-03-19T00:00:00Z,2020-04-08T00:00:00Z,2020-04-24T00:00:00Z,2020-08-06T00:00:00Z,2021-02-12T00:00:00Z,2020-08-06T00:00:00Z,2020-10-25T00:00:00Z,,,,0.0
11031827,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000097,F591683951,"C.W. ROBERTS CONTRACTING, INC.",,E1S53,"James, Randall",01,FIRST,91,OKEECHOBEE,False,43890215201,N/A,SR 15/70091050000,CC,CC-Const Contract,Construction Contracts,C,X7-Traffic Operations,ROUNDABOUT,,291.0,250.0,17,61,44,0.0,0.0,44.0,State,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2020-08-10T00:00:00Z,DIST,True,FINAL PAYMENT MADE,61,311,1335282.48,1434153.72,98871.24,1347015.83,0.07,0.0,453,2020-06-11T00:00:00Z,2020-07-01T00:00:00Z,2020-07-16T00:00:00Z,2020-08-10T00:00:00Z,2021-05-27T00:00:00Z,2020-08-10T00:00:00Z,2021-04-17T00:00:00Z,,,,0.0
11031828,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000098,F591158596,"ORION MARINE CONSTRUCTION, INC.",,E20C4,"Salter, James",02,SECOND,71,CLAY,False,44119915201,N/A,US17 (SR15) & SR16 EB/N FORK OF BLACK CREEK BRIDGES71020000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,261.0,240.0,28,39,11,0.0,0.0,11.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-14T00:00:00Z,DIST,True,FINAL PAYMENT MADE,39,279,808267.23,808267.23,0.0,699577.56,0.0,0.0,176,2021-02-17T00:00:00Z,2021-03-05T00:00:00Z,2021-03-17T00:00:00Z,2021-06-13T00:00:00Z,2022-02-28T00:00:00Z,2021-06-14T00:00:00Z,2022-02-09T00:00:00Z,,,,0.0
11031829,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000099,F592361020,"M & J CONSTRUCTION COMPANY OF PINELLAS COUNTY, INC.",,E20C3,"Butler, T. J.",02,SECOND,74,NASSAU,False,44120015201,N/A,I-95 NB - SB (SR9) TIDE CREEK BRIDGE74160000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,275.0,300.0,31,40,9,0.0,0.0,9.0,State,D,$1M - $2M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-15T00:00:00Z,DIST,True,FINAL PAYMENT MADE,40,340,1044909.52,1044909.52,0.0,947807.84,0.0,0.0,160,2020-12-16T00:00:00Z,2021-01-15T00:00:00Z,2021-01-28T00:00:00Z,2021-06-15T00:00:00Z,2022-03-16T00:00:00Z,2021-06-15T00:00:00Z,2022-04-11T00:00:00Z,,,,0.0
11031830,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000100,F201424580,"GULF COAST CONTRACTING, LLC",,E20C2,"Kirts, Brian",02,SECOND,72,DUVAL,False,44105115201,N/A,I-295(SR9A) AT FIRESTONE ROAD BRIDGE72000018,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE - PAINTING,,110.0,150.0,3,8,5,0.0,0.0,5.0,State,C,$500K - $1M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-03-04T00:00:00Z,DIST,True,FINAL PAYMENT MADE,8,158,539351.0,539351.0,0.0,482138.0,0.0,0.0,428,2020-12-16T00:00:00Z,2021-01-15T00:00:00Z,2021-01-28T00:00:00Z,2021-03-04T00:00:00Z,2021-06-21T00:00:00Z,2021-03-04T00:00:00Z,2021-08-01T00:00:00Z,,,,0.0
11031831,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000101,F593044703,CHINCHOR ELECTRIC INC.,,E20B6,"Cash, Sheldon",02,SECOND,74,NASSAU,False,44199825215,N/A,YULEE-MCCO WEIGH STA. STATIC-WIM74160000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,MCCO WEIGH STATION STATIC/WIM,,249.0,180.0,22,69,17,0.0,1.0,16.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-06-21T00:00:00Z,DIST,True,FINAL PAYMENT MADE,69,249,2043961.1,2043961.1,0.0,2079732.93,0.0,0.0,180,2020-12-16T00:00:00Z,2021-01-15T00:00:00Z,2021-01-25T00:00:00Z,2021-06-21T00:00:00Z,2022-02-24T00:00:00Z,2021-06-21T00:00:00Z,2021-12-18T00:00:00Z,,,,0.0
11031832,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000102,F593044703,CHINCHOR ELECTRIC INC.,,E20B5,"Cheshire, Rusty",02,SECOND,26,ALACHUA,False,43054225201,N/A,SR2626070000,CC,CC-Const Contract,Construction Contracts,C,X8-Miscellaneous Construction,SIDEWALK,,266.0,200.0,34,72,17,0.0,0.0,16.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-05-21T00:00:00Z,DIST,True,FINAL PAYMENT MADE,72,272,2358839.15,2358839.15,0.0,2268054.24,0.0,0.0,194,2020-10-14T00:00:00Z,2020-11-20T00:00:00Z,2020-12-03T00:00:00Z,2021-05-21T00:00:00Z,2022-02-10T00:00:00Z,2021-05-21T00:00:00Z,2021-12-07T00:00:00Z,,,,0.0
11031833,"SCO.Construction.Models.Domain.Contract, SCO.Construction",1000103,F521301361,COASTAL GUNITE CONSTRUCTION COMPANY,,E20B4,"Salter, James",02,SECOND,72,DUVAL,False,43391115201,N/A,SR 134 Ortega River Bridge72220000,CC,CC-Const Contract,Construction Contracts,C,X6-Bridge Repair,BRIDGE-REPAIR/REHABILITATION,,475.0,522.0,42,45,3,0.0,0.0,3.0,State,E,$2M - $5M,True,True,https://data.fdot.gov/road/projects/#/ContractId=,2021-04-01T00:00:00Z,DIST,True,FINAL ACCEPTED,45,567,3259225.75,3394278.0,135052.25,3099902.47,0.04,0.0,15,2020-09-16T00:00:00Z,2020-10-02T00:00:00Z,2020-12-01T00:00:00Z,2021-03-30T00:00:00Z,2022-08-08T00:00:00Z,2021-04-01T00:00:00Z,2022-10-10T00:00:00Z,,,,0.0
